delivery_id,order_id,dispatch_date,promised_days,promised_delivery_date,actual_delivery_date,actual_delivery_days,delivery_status,delivery_partner,delivery_cost,distance_km,attempt_count
926280,526280,2025-03-23,7,2025-03-26,2025-03-26,3,On Time,Ecom Express,608.27,2157,1
926281,526281,2025-08-21,4,2025-08-24,2025-08-28,7,On Time,Ekart,234.29,236,1
926282,526282,2026-06-16,5,2026-06-18,2026-06-24,8,On Time,Ecom Express,128.33,2466,1
926283,526283,2026-02-01,6,2026-02-04,2026-02-02,1,Not Shipped,DTDC,484.5,2032,1
926284,526284,2025-04-12,4,2025-04-13,2025-04-16,4,Delayed,Ecom Express,682.4,1083,1
926285,526285,2026-01-05,5,2026-01-09,2026-01-13,8,Not Shipped,XpressBees,382.11,1823,1
926286,526286,2026-05-03,5,2026-05-08,2026-05-07,4,Cancelled,Ekart,42.58,899,1
926287,526287,2026-03-13,3,2026-03-12,2026-03-22,9,On Time,XpressBees,120.23,719,1
926288,526288,2026-06-22,3,2026-06-23,2026-06-24,2,On Time,XpressBees,601.7,603,2
926289,526289,2024-11-26,5,2024-11-28,2024-11-27,1,On Time,Ecom Express,322.44,368,1
926290,526290,2025-02-09,4,2025-02-12,2025-02-15,6,On Time,XpressBees,474.29,599,1
926291,526291,2024-01-18,7,2024-01-21,2024-01-27,9,On Time,Delhivery,337.07,2210,1
926292,526292,2024-05-04,8,2024-05-09,2024-05-05,1,Delayed,Ecom Express,179.88,1471,1
926293,526293,2026-01-17,3,2026-01-17,2026-01-23,6,On Time,DTDC,96.99,507,1
926294,526294,2024-10-27,7,2024-10-31,2024-11-03,7,Not Shipped,BlueDart,588.35,603,1
926295,526295,2025-02-04,5,2025-02-09,2025-02-12,8,On Time,XpressBees,532.97,1980,1
926296,526296,2024-11-24,6,2024-11-28,2024-12-03,9,On Time,DTDC,104.8,1242,1
926297,526297,2026-04-26,3,2026-04-28,2026-04-27,1,In Transit,Delhivery,527.73,103,1
926298,526298,2026-03-22,7,2026-03-28,2026-03-25,3,On Time,Delhivery,165.46,1076,1
926299,526299,2025-11-07,8,2025-11-13,2025-11-17,10,In Transit,Ekart,375.74,179,1
926300,526300,2026-05-27,5,2026-06-01,2026-06-01,5,On Time,Ecom Express,381.82,455,1
926301,526301,2025-05-16,7,2025-05-20,2025-05-22,6,Cancelled,Delhivery,210.91,90,2
926302,526302,2024-06-04,5,2024-06-08,2024-06-09,5,Not Shipped,Ecom Express,222.65,268,1
926303,526303,2025-08-03,6,2025-08-07,2025-08-11,8,Not Shipped,Ekart,300.7,1438,1
926304,526304,2024-01-22,3,2024-01-22,2024-01-30,8,On Time,Ecom Express,221.04,1010,1
926305,526305,2025-01-17,6,2025-01-23,2025-01-21,4,Returned,Ekart,599.34,1337,2
926306,526306,2026-01-28,5,2026-02-01,2026-02-06,9,Early,BlueDart,334.21,2131,2
926307,526307,2024-06-14,3,2024-06-16,2024-06-19,5,On Time,Delhivery,98.93,1020,1
926308,526308,2025-05-24,3,2025-05-27,2025-05-28,4,On Time,XpressBees,556.04,1435,1
926309,526309,2025-12-12,8,2025-12-17,2025-12-22,10,Returned,Ecom Express,479.96,1681,1
926310,526310,2025-11-16,8,2025-11-24,2025-11-23,7,Returned,DTDC,394.73,223,1
926311,526311,2025-06-23,4,2025-06-27,2025-06-30,7,On Time,Ecom Express,674.72,1385,1
926312,526312,2024-11-02,5,2024-11-03,2024-11-03,1,Returned,Delhivery,122.21,42,1
926313,526313,2024-08-11,5,2024-08-13,2024-08-21,10,On Time,Ekart,504.35,1074,2
926314,526314,2024-05-25,6,2024-05-30,2024-05-31,6,Not Shipped,XpressBees,656.9,2193,1
926315,526315,2025-11-05,3,2025-11-05,2025-11-12,7,On Time,XpressBees,98.32,418,1
926316,526316,2024-09-02,3,2024-09-01,2024-09-07,5,Delayed,BlueDart,223.77,516,1
926317,526317,2025-08-16,3,2025-08-18,2025-08-21,5,In Transit,DTDC,428.63,1228,1
926318,526318,2024-02-14,4,2024-02-18,2024-02-15,1,On Time,Delhivery,674.07,1243,1
926319,526319,2024-09-25,4,2024-09-27,2024-10-03,8,Delayed,BlueDart,133.06,1615,1
926320,526320,2024-12-19,3,2024-12-20,2024-12-28,9,On Time,DTDC,74.3,1548,1
926321,526321,2025-12-06,4,2025-12-09,2025-12-11,5,On Time,Ekart,480.59,2073,2
926322,526322,2024-04-02,3,2024-04-03,2024-04-07,5,On Time,Ekart,98.48,2219,1
926323,526323,2025-03-05,5,2025-03-09,2025-03-07,2,On Time,Delhivery,538.42,1657,1
926324,526324,2025-02-27,3,2025-03-01,2025-03-08,9,In Transit,Ekart,496.45,380,2
926325,526325,2024-10-21,8,2024-10-28,2024-10-29,8,On Time,BlueDart,332.67,2078,1
926326,526326,2025-12-29,6,2026-01-04,2026-01-03,5,On Time,Delhivery,293.22,2300,1
926327,526327,2026-06-14,5,2026-06-18,2026-06-24,10,On Time,DTDC,174.58,1050,1
926328,526328,2024-02-17,8,2024-02-21,2024-02-21,4,On Time,XpressBees,394.23,1755,2
926329,526329,2026-05-04,6,2026-05-06,2026-05-06,2,On Time,DTDC,237.04,2004,2
926330,526330,2026-04-01,8,2026-04-05,2026-04-06,5,Returned,BlueDart,263.57,1115,1
926331,526331,2026-02-08,7,2026-02-14,2026-02-16,8,Cancelled,Ecom Express,304.18,400,2
926332,526332,2024-04-25,5,2024-04-27,2024-04-29,4,Delayed,BlueDart,579.05,163,1
926333,526333,2024-12-19,8,2024-12-27,2024-12-28,9,On Time,XpressBees,542.22,1463,2
926334,526334,2025-08-21,6,2025-08-27,2025-08-23,2,Not Shipped,Delhivery,586.74,144,1
926335,526335,2024-07-08,7,2024-07-12,2024-07-13,5,Delayed,Ecom Express,536.14,1355,2
926336,526336,2024-08-08,6,2024-08-13,2024-08-14,6,On Time,BlueDart,277.22,425,1
926337,526337,2025-06-01,7,2025-06-04,2025-06-11,10,Delayed,BlueDart,570.36,1620,2
926338,526338,2026-02-10,3,2026-02-12,2026-02-11,1,On Time,Ecom Express,569.61,740,1
926339,526339,2024-05-31,4,2024-06-01,2024-06-10,10,On Time,DTDC,478.53,2220,1
926340,526340,2024-01-14,5,2024-01-15,2024-01-15,1,Delayed,BlueDart,502.11,1668,2
926341,526341,2026-06-29,3,2026-06-30,2026-07-04,5,On Time,Ecom Express,216.32,600,1
926342,526342,2025-01-22,6,2025-01-25,2025-01-27,5,On Time,BlueDart,555.61,1393,1
926343,526343,2024-03-14,6,2024-03-16,2024-03-20,6,On Time,Ekart,106.17,49,1
926344,526344,2026-05-29,8,2026-06-04,2026-06-05,7,On Time,Delhivery,76.69,995,1
926345,526345,2024-09-08,7,2024-09-13,2024-09-11,3,In Transit,BlueDart,228.69,1276,1
926346,526346,2024-04-14,7,2024-04-19,2024-04-23,9,Returned,Ekart,240.23,1232,1
926347,526347,2025-09-04,5,2025-09-06,2025-09-09,5,On Time,XpressBees,231.98,334,1
926348,526348,2025-11-27,6,2025-11-30,2025-11-30,3,Delayed,Delhivery,693.35,761,1
926349,526349,2024-04-26,5,2024-04-30,2024-05-05,9,Not Shipped,Delhivery,530.78,1703,1
926350,526350,2025-10-24,3,2025-10-27,2025-10-30,6,On Time,DTDC,311.1,1157,1
926351,526351,2024-12-12,6,2024-12-16,2024-12-15,3,Not Shipped,Ecom Express,317.5,1099,1
926352,526352,2024-10-19,3,2024-10-21,2024-10-29,10,Early,DTDC,201.06,1230,1
926353,526353,2025-09-02,3,2025-09-03,2025-09-06,4,In Transit,Ecom Express,526.72,1320,1
926354,526354,2024-02-25,3,2024-02-28,2024-02-26,1,On Time,BlueDart,321.16,38,1
926355,526355,2024-06-02,6,2024-06-08,2024-06-07,5,On Time,DTDC,653.81,2096,1
926356,526356,2026-02-02,4,2026-02-02,2026-02-06,4,On Time,Ekart,120.06,296,1
926357,526357,2026-06-19,5,2026-06-22,2026-06-22,3,On Time,Ekart,363.27,1027,1
926358,526358,2026-04-07,6,2026-04-11,2026-04-09,2,In Transit,BlueDart,294.72,1925,3
926359,526359,2025-12-18,8,2025-12-23,2025-12-26,8,On Time,BlueDart,53.1,102,1
926360,526360,2024-04-26,4,2024-04-30,2024-05-03,7,Delayed,DTDC,85.01,743,2
926361,526361,2024-10-09,6,2024-10-14,2024-10-13,4,Not Shipped,Ekart,200.1,1014,1
926362,526362,2026-02-16,3,2026-02-15,2026-02-26,10,On Time,Delhivery,521.52,2200,1
926363,526363,2025-10-13,6,2025-10-18,2025-10-23,10,On Time,Delhivery,241.18,2125,1
926364,526364,2026-02-02,8,2026-02-06,2026-02-09,7,Delayed,XpressBees,307.0,426,1
926365,526365,2025-01-09,7,2025-01-16,2025-01-12,3,Delayed,Ecom Express,61.96,2314,1
926366,526366,2025-06-12,8,2025-06-18,2025-06-21,9,Delayed,Ecom Express,352.9,1080,1
926367,526367,2025-11-07,6,2025-11-09,2025-11-16,9,Not Shipped,Ecom Express,554.11,2303,1
926368,526368,2025-12-19,6,2025-12-21,2025-12-27,8,Delayed,Delhivery,118.91,2202,1
926369,526369,2025-10-23,5,2025-10-28,2025-10-31,8,Delayed,XpressBees,667.42,1981,1
926370,526370,2024-02-06,4,2024-02-10,2024-02-13,7,On Time,Ecom Express,411.77,631,1
926371,526371,2024-07-04,5,2024-07-08,2024-07-11,7,Delayed,Ekart,539.86,1635,1
926372,526372,2025-03-31,5,2025-04-02,2025-04-04,4,On Time,Ecom Express,603.09,1376,1
926373,526373,2025-09-29,7,2025-10-06,2025-10-07,8,Not Shipped,DTDC,285.15,1534,1
926374,526374,2026-06-03,8,2026-06-08,2026-06-11,8,On Time,Delhivery,684.75,610,1
926375,526375,2024-10-03,8,2024-10-09,2024-10-13,10,On Time,Delhivery,206.88,2135,1
926376,526376,2025-12-09,4,2025-12-11,2025-12-11,2,In Transit,Delhivery,68.6,581,1
926377,526377,2025-08-31,7,2025-09-04,2025-09-02,2,On Time,Ekart,442.16,1979,1
926378,526378,2024-09-02,4,2024-09-05,2024-09-03,1,On Time,DTDC,662.84,1929,1
926379,526379,2024-06-07,6,2024-06-12,2024-06-08,1,On Time,Delhivery,78.76,879,2
926380,526380,2025-07-23,8,2025-07-30,2025-07-30,7,On Time,XpressBees,245.56,940,1
926381,526381,2024-10-26,6,2024-11-01,2024-10-29,3,On Time,Delhivery,624.79,686,2
926382,526382,2024-07-15,8,2024-07-20,2024-07-25,10,On Time,Ecom Express,325.19,543,1
926383,526383,2024-07-21,6,2024-07-24,2024-07-27,6,On Time,DTDC,511.05,763,1
926384,526384,2024-07-22,6,2024-07-27,2024-07-30,8,On Time,Ekart,267.26,978,1
926385,526385,2024-03-28,4,2024-03-28,2024-03-31,3,On Time,XpressBees,504.16,1348,1
926386,526386,2024-06-21,6,2024-06-27,2024-06-24,3,On Time,Ecom Express,581.8,473,1
926387,526387,2026-06-12,8,2026-06-16,2026-06-21,9,In Transit,Delhivery,691.17,1994,1
926388,526388,2024-06-26,4,2024-06-26,2024-07-05,9,Delayed,Delhivery,125.56,1921,1
926389,526389,2025-01-07,4,2025-01-11,2025-01-09,2,Cancelled,BlueDart,654.17,1492,2
926390,526390,2025-04-03,7,2025-04-07,2025-04-09,6,Cancelled,DTDC,603.15,1849,1
926391,526391,2025-10-02,7,2025-10-09,2025-10-07,5,In Transit,Ekart,585.08,616,1
926392,526392,2024-10-10,7,2024-10-16,2024-10-12,2,On Time,Delhivery,267.41,1203,2
926393,526393,2026-01-27,7,2026-01-31,2026-02-04,8,Not Shipped,Delhivery,325.92,2054,1
926394,526394,2025-12-10,6,2025-12-16,2025-12-17,7,On Time,XpressBees,697.42,2329,1
926395,526395,2025-04-09,3,2025-04-11,2025-04-14,5,On Time,Delhivery,513.14,590,1
926396,526396,2026-03-27,4,2026-03-30,2026-03-29,2,On Time,DTDC,345.81,1410,1
926397,526397,2024-11-13,4,2024-11-17,2024-11-22,9,On Time,BlueDart,437.19,1102,1
926398,526398,2025-03-22,5,2025-03-25,2025-03-25,3,On Time,Ecom Express,354.96,2169,1
926399,526399,2025-07-02,7,2025-07-06,2025-07-11,9,On Time,XpressBees,221.58,1539,1
926400,526400,2024-06-26,3,2024-06-26,2024-07-04,8,Returned,Ecom Express,674.91,2458,1
926401,526401,2024-03-18,5,2024-03-20,2024-03-19,1,On Time,Delhivery,121.95,1637,1
926402,526402,2026-07-01,4,2026-07-03,2026-07-11,10,On Time,Delhivery,644.61,1052,1
926403,526403,2024-02-15,6,2024-02-20,2024-02-21,6,Cancelled,Ecom Express,668.7,268,1
926404,526404,2024-02-16,8,2024-02-20,2024-02-20,4,On Time,Ecom Express,522.25,2047,1
926405,526405,2024-04-02,3,2024-04-05,2024-04-12,10,Returned,Delhivery,480.84,1362,1
926406,526406,2025-05-17,4,2025-05-20,2025-05-19,2,On Time,BlueDart,311.18,879,1
926407,526407,2024-09-02,8,2024-09-09,2024-09-09,7,On Time,Delhivery,529.76,677,1
926408,526408,2024-07-23,6,2024-07-25,2024-07-25,2,Not Shipped,Delhivery,48.29,1579,1
926409,526409,2026-02-23,8,2026-03-03,2026-03-02,7,Not Shipped,Ekart,54.67,75,1
926410,526410,2026-05-08,3,2026-05-08,2026-05-14,6,On Time,DTDC,381.24,835,1
926411,526411,2026-03-10,6,2026-03-15,2026-03-20,10,Delayed,XpressBees,597.2,1908,1
926412,526412,2024-10-26,7,2024-10-30,2024-10-27,1,In Transit,Ekart,520.49,336,1
926413,526413,2024-03-19,7,2024-03-25,2024-03-24,5,On Time,Ecom Express,362.44,906,1
926414,526414,2026-05-25,3,2026-05-26,2026-06-02,8,On Time,Ekart,669.84,1868,1
926415,526415,2025-05-12,8,2025-05-20,2025-05-17,5,Cancelled,XpressBees,66.44,463,1
926416,526416,2026-06-10,3,2026-06-09,2026-06-17,7,Cancelled,Ekart,275.55,2439,1
926417,526417,2024-06-01,8,2024-06-09,2024-06-05,4,On Time,XpressBees,113.71,254,1
926418,526418,2026-05-09,4,2026-05-13,2026-05-16,7,Not Shipped,Ecom Express,42.78,513,3
926419,526419,2024-10-11,3,2024-10-12,2024-10-12,1,Returned,Ecom Express,89.35,1729,1
926420,526420,2025-12-25,3,2025-12-26,2025-12-29,4,On Time,Ekart,485.5,927,1
926421,526421,2024-04-12,3,2024-04-13,2024-04-18,6,In Transit,Ekart,448.58,53,1
926422,526422,2025-11-07,6,2025-11-12,2025-11-09,2,Not Shipped,Delhivery,135.77,1086,1
926423,526423,2025-03-08,8,2025-03-15,2025-03-18,10,On Time,DTDC,72.03,2268,1
926424,526424,2026-05-19,7,2026-05-25,2026-05-29,10,On Time,DTDC,209.76,1772,1
926425,526425,2024-05-16,3,2024-05-17,2024-05-19,3,Delayed,BlueDart,163.73,1732,1
926426,526426,2024-07-26,8,2024-07-30,2024-08-04,9,On Time,XpressBees,83.73,737,1
926427,526427,2025-08-03,5,2025-08-08,2025-08-12,9,In Transit,BlueDart,103.9,634,1
926428,526428,2026-01-10,6,2026-01-14,2026-01-16,6,Not Shipped,Ekart,90.65,883,1
926429,526429,2026-03-23,7,2026-03-28,2026-03-31,8,On Time,XpressBees,670.44,962,2
926430,526430,2024-04-13,8,2024-04-21,2024-04-15,2,Not Shipped,DTDC,356.54,983,1
926431,526431,2024-01-09,6,2024-01-13,2024-01-17,8,On Time,Ecom Express,330.43,2480,1
926432,526432,2024-11-30,4,2024-11-30,2024-12-10,10,On Time,BlueDart,346.23,147,1
926433,526433,2024-03-29,3,2024-04-01,2024-04-05,7,Delayed,BlueDart,471.33,426,1
926434,526434,2025-01-01,4,2025-01-05,2025-01-05,4,Cancelled,BlueDart,648.2,57,1
926435,526435,2025-03-14,8,2025-03-18,2025-03-19,5,Cancelled,DTDC,474.82,1214,2
926436,526436,2026-06-29,7,2026-07-03,2026-07-08,9,Cancelled,Delhivery,490.35,2091,1
926437,526437,2024-02-02,4,2024-02-04,2024-02-07,5,Delayed,BlueDart,206.98,366,1
926438,526438,2024-10-22,6,2024-10-25,2024-10-25,3,On Time,Ecom Express,181.79,1572,1
926439,526439,2024-11-07,8,2024-11-12,2024-11-15,8,On Time,Ekart,474.28,1731,1
926440,526440,2025-05-24,6,2025-05-26,2025-05-27,3,Returned,DTDC,291.62,329,1
926441,526441,2024-10-20,5,2024-10-24,2024-10-23,3,Delayed,Ekart,531.75,174,1
926442,526442,2025-08-03,6,2025-08-06,2025-08-07,4,Delayed,DTDC,210.72,706,1
926443,526443,2026-02-13,3,2026-02-16,2026-02-15,2,On Time,Ekart,559.76,1329,1
926444,526444,2025-09-11,5,2025-09-15,2025-09-16,5,Delayed,Delhivery,640.04,861,2
926445,526445,2025-08-25,8,2025-09-02,2025-09-04,10,On Time,XpressBees,265.01,2250,2
926446,526446,2024-04-20,7,2024-04-26,2024-04-30,10,In Transit,Ecom Express,51.71,985,1
926447,526447,2026-03-23,4,2026-03-24,2026-03-27,4,Delayed,XpressBees,581.59,643,1
926448,526448,2025-05-26,3,2025-05-27,2025-06-05,10,On Time,DTDC,190.33,1540,1
926449,526449,2024-05-30,4,2024-06-03,2024-06-01,2,On Time,DTDC,42.75,199,1
926450,526450,2025-08-01,6,2025-08-07,2025-08-02,1,On Time,Ekart,46.81,391,1
926451,526451,2025-03-24,8,2025-03-28,2025-04-01,8,Not Shipped,Ekart,309.64,808,2
926452,526452,2026-04-05,5,2026-04-08,2026-04-14,9,On Time,XpressBees,544.56,2045,1
926453,526453,2025-08-14,6,2025-08-19,2025-08-16,2,On Time,DTDC,434.81,888,1
926454,526454,2026-05-23,7,2026-05-30,2026-05-27,4,On Time,Ecom Express,565.96,186,1
926455,526455,2026-06-09,7,2026-06-15,2026-06-14,5,On Time,XpressBees,345.3,1686,1
926456,526456,2024-08-05,8,2024-08-10,2024-08-12,7,Delayed,Ecom Express,634.3,703,1
926457,526457,2024-09-23,5,2024-09-28,2024-09-26,3,On Time,Ecom Express,318.03,437,1
926458,526458,2024-07-12,6,2024-07-16,2024-07-14,2,On Time,Delhivery,153.85,2484,1
926459,526459,2024-08-01,6,2024-08-04,2024-08-03,2,Delayed,Ekart,155.98,848,1
926460,526460,2025-09-18,5,2025-09-20,2025-09-20,2,In Transit,XpressBees,280.77,50,1
926461,526461,2026-05-17,6,2026-05-21,2026-05-26,9,On Time,XpressBees,538.01,1318,1
926462,526462,2025-03-24,3,2025-03-25,2025-03-29,5,On Time,DTDC,96.45,331,1
926463,526463,2026-01-10,7,2026-01-14,2026-01-20,10,Cancelled,Ecom Express,271.37,1257,2
926464,526464,2025-11-11,3,2025-11-12,2025-11-18,7,Not Shipped,Ekart,152.26,1685,1
926465,526465,2024-08-28,7,2024-09-01,2024-09-03,6,Not Shipped,BlueDart,241.14,419,1
926466,526466,2026-02-15,5,2026-02-17,2026-02-25,10,Early,DTDC,455.9,255,1
926467,526467,2025-03-13,3,2025-03-15,2025-03-18,5,On Time,BlueDart,339.72,1622,1
926468,526468,2024-01-11,3,2024-01-13,2024-01-21,10,On Time,Ekart,91.4,1143,1
926469,526469,2025-10-15,8,2025-10-22,2025-10-20,5,On Time,Ekart,244.16,2190,1
926470,526470,2026-03-16,4,2026-03-16,2026-03-25,9,On Time,XpressBees,136.29,2092,1
926471,526471,2024-08-11,8,2024-08-19,2024-08-17,6,On Time,BlueDart,428.85,69,1
926472,526472,2024-08-30,5,2024-09-04,2024-09-08,9,Not Shipped,XpressBees,143.81,2172,1
926473,526473,2025-11-01,3,2025-11-01,2025-11-02,1,On Time,Delhivery,146.82,1425,1
926474,526474,2026-06-04,6,2026-06-09,2026-06-06,2,On Time,Ekart,259.14,183,1
926475,526475,2024-08-28,8,2024-09-02,2024-09-03,6,On Time,BlueDart,213.21,405,1
926476,526476,2025-01-27,5,2025-02-01,2025-02-01,5,On Time,DTDC,513.52,1054,1
926477,526477,2025-09-15,6,2025-09-17,2025-09-24,9,On Time,Ecom Express,371.5,676,1
926478,526478,2026-02-18,4,2026-02-20,2026-02-26,8,On Time,DTDC,447.36,1964,1
926479,526479,2024-01-31,6,2024-02-06,2024-02-09,9,On Time,DTDC,590.42,687,1
926480,526480,2024-07-02,7,2024-07-08,2024-07-08,6,Delayed,DTDC,483.89,1922,1
926481,526481,2026-03-26,4,2026-03-30,2026-03-27,1,On Time,Delhivery,346.87,2411,3
926482,526482,2025-04-23,8,2025-05-01,2025-04-26,3,On Time,XpressBees,644.01,2096,2
926483,526483,2025-11-22,5,2025-11-27,2025-11-23,1,Early,Delhivery,230.13,19,2
926484,526484,2024-03-01,3,2024-03-01,2024-03-04,3,On Time,DTDC,606.4,148,1
926485,526485,2024-03-25,4,2024-03-27,2024-03-26,1,On Time,Ecom Express,572.94,921,1
926486,526486,2025-11-05,6,2025-11-07,2025-11-11,6,Delayed,Ecom Express,500.91,1717,1
926487,526487,2024-12-11,7,2024-12-15,2024-12-12,1,On Time,Ecom Express,378.29,1957,1
926488,526488,2026-05-09,8,2026-05-17,2026-05-18,9,On Time,BlueDart,191.85,23,1
926489,526489,2025-02-01,8,2025-02-05,2025-02-02,1,Returned,XpressBees,563.7,1979,1
926490,526490,2026-02-08,4,2026-02-11,2026-02-11,3,Returned,Delhivery,117.42,89,1
926491,526491,2025-05-11,6,2025-05-16,2025-05-20,9,On Time,BlueDart,331.18,2168,1
926492,526492,2025-09-13,6,2025-09-18,2025-09-16,3,In Transit,BlueDart,469.17,2388,1
926493,526493,2025-08-20,5,2025-08-24,2025-08-25,5,On Time,XpressBees,471.92,2039,1
926494,526494,2024-04-21,3,2024-04-21,2024-05-01,10,Not Shipped,Ecom Express,62.57,2053,1
926495,526495,2025-12-25,5,2025-12-30,2025-12-27,2,On Time,BlueDart,408.62,792,1
926496,526496,2026-06-17,8,2026-06-24,2026-06-20,3,In Transit,Ekart,478.4,1742,2
926497,526497,2024-12-22,4,2024-12-22,2024-12-29,7,On Time,Ecom Express,134.1,897,1
926498,526498,2024-11-12,5,2024-11-14,2024-11-13,1,On Time,XpressBees,166.52,261,1
926499,526499,2025-06-29,4,2025-07-02,2025-07-08,9,On Time,BlueDart,249.59,249,2
926500,526500,2025-08-02,8,2025-08-08,2025-08-07,5,Returned,BlueDart,625.76,1708,1
926501,526501,2024-12-18,3,2024-12-18,2024-12-19,1,Delayed,Delhivery,45.3,1157,1
926502,526502,2024-09-05,3,2024-09-08,2024-09-13,8,Delayed,Ecom Express,552.81,957,1
926503,526503,2026-06-07,7,2026-06-11,2026-06-13,6,On Time,XpressBees,649.54,57,2
926504,526504,2026-01-24,8,2026-02-01,2026-02-03,10,On Time,XpressBees,570.78,2146,2
926505,526505,2025-06-06,6,2025-06-11,2025-06-13,7,On Time,Ekart,130.71,2031,1
926506,526506,2024-12-12,3,2024-12-14,2024-12-16,4,Cancelled,BlueDart,439.08,2406,1
926507,526507,2024-11-17,8,2024-11-25,2024-11-24,7,On Time,XpressBees,617.71,838,1
926508,526508,2024-12-25,3,2024-12-25,2024-12-26,1,On Time,BlueDart,94.89,1023,2
926509,526509,2025-06-25,4,2025-06-28,2025-07-03,8,On Time,Ekart,636.13,1728,1
926510,526510,2024-01-08,8,2024-01-13,2024-01-12,4,In Transit,Ekart,141.03,1666,1
926511,526511,2025-08-23,4,2025-08-26,2025-08-28,5,Delayed,XpressBees,68.21,1213,1
926512,526512,2025-06-11,4,2025-06-12,2025-06-17,6,On Time,BlueDart,142.06,148,1
926513,526513,2024-05-15,6,2024-05-17,2024-05-22,7,On Time,Ecom Express,348.4,327,1
926514,526514,2024-08-16,7,2024-08-23,2024-08-19,3,Returned,Ekart,391.96,2415,1
926515,526515,2024-09-09,7,2024-09-16,2024-09-11,2,On Time,XpressBees,464.43,778,1
926516,526516,2026-04-21,3,2026-04-23,2026-04-28,7,On Time,DTDC,245.03,2368,2
926517,526517,2026-05-05,4,2026-05-06,2026-05-13,8,Cancelled,BlueDart,292.6,2332,2
926518,526518,2025-12-18,5,2025-12-20,2025-12-20,2,Returned,BlueDart,284.63,708,1
926519,526519,2025-09-17,8,2025-09-21,2025-09-20,3,On Time,Ecom Express,184.87,1579,1
926520,526520,2026-05-21,7,2026-05-25,2026-05-31,10,On Time,XpressBees,561.42,593,1
926521,526521,2025-11-04,6,2025-11-06,2025-11-07,3,In Transit,DTDC,497.47,1917,1
926522,526522,2024-12-23,4,2024-12-25,2024-12-25,2,On Time,Ecom Express,145.2,11,1
926523,526523,2024-11-22,7,2024-11-29,2024-11-29,7,On Time,Delhivery,559.29,1481,2
926524,526524,2025-08-28,7,2025-09-02,2025-09-05,8,On Time,DTDC,602.74,362,2
926525,526525,2025-01-10,8,2025-01-15,2025-01-15,5,On Time,Ekart,445.21,1047,1
926526,526526,2025-02-16,6,2025-02-22,2025-02-24,8,Returned,XpressBees,426.7,2069,1
926527,526527,2026-06-06,3,2026-06-08,2026-06-09,3,On Time,Ekart,292.01,2211,2
926528,526528,2026-04-11,3,2026-04-12,2026-04-17,6,On Time,DTDC,299.59,1146,1
926529,526529,2025-07-09,7,2025-07-14,2025-07-15,6,On Time,BlueDart,151.88,1093,2
926530,526530,2024-10-23,4,2024-10-26,2024-10-26,3,On Time,BlueDart,273.27,522,1
926531,526531,2025-02-09,4,2025-02-11,2025-02-10,1,On Time,Delhivery,694.61,510,1
926532,526532,2024-10-27,7,2024-11-02,2024-11-01,5,In Transit,XpressBees,54.5,1395,1
926533,526533,2025-01-20,3,2025-01-20,2025-01-25,5,On Time,XpressBees,137.98,247,2
926534,526534,2024-12-01,4,2024-12-03,2024-12-09,8,Delayed,BlueDart,623.63,337,1
926535,526535,2025-02-14,6,2025-02-16,2025-02-17,3,Delayed,BlueDart,106.17,974,2
926536,526536,2025-03-31,6,2025-04-04,2025-04-04,4,On Time,Delhivery,288.36,1288,1
926537,526537,2025-08-12,4,2025-08-13,2025-08-17,5,On Time,XpressBees,480.27,2216,1
926538,526538,2026-03-22,4,2026-03-24,2026-03-27,5,On Time,BlueDart,181.2,1174,1
926539,526539,2025-04-30,5,2025-05-02,2025-05-02,2,On Time,DTDC,319.43,1879,1
926540,526540,2024-07-10,4,2024-07-12,2024-07-16,6,Delayed,Delhivery,315.16,1060,1
926541,526541,2024-06-20,8,2024-06-25,2024-06-30,10,On Time,Ecom Express,281.61,1990,2
926542,526542,2025-08-19,3,2025-08-19,2025-08-26,7,On Time,Ecom Express,280.84,642,1
926543,526543,2026-06-30,3,2026-07-02,2026-07-10,10,On Time,Ecom Express,140.24,614,1
926544,526544,2024-10-08,4,2024-10-10,2024-10-17,9,Delayed,Ekart,556.82,322,1
926545,526545,2024-03-24,8,2024-03-29,2024-04-02,9,Not Shipped,DTDC,177.75,2444,1
926546,526546,2024-03-19,7,2024-03-23,2024-03-29,10,On Time,XpressBees,56.59,1978,1
926547,526547,2024-09-09,4,2024-09-10,2024-09-17,8,Delayed,BlueDart,579.07,596,1
926548,526548,2026-05-19,4,2026-05-23,2026-05-20,1,On Time,BlueDart,642.36,987,1
926549,526549,2025-12-16,8,2025-12-20,2025-12-19,3,On Time,Delhivery,452.94,11,1
