order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,shipping_fee,shipping_date,delivery_date,delivery_days,order_status,sales_channel,delivery_partner,unit_price,gross_sales,discount_amount,net_sales,estimated_cost,profit
532288,2024-07-08,12754,20839,30290,5,0.154,216.57,2024-07-11,2024-07-12,1,Delivered,Marketplace,Ekart,30335.35,151676.75,23358.22,128318.53,73942.6,54159.36
532289,2025-07-16,10995,20166,30162,3,0.208,464.38,2025-07-17,2025-07-19,2,Delivered,Social Commerce,Ekart,14384.68,43154.04,8976.04,34178.0,32034.6,1679.02
532290,2026-04-22,13818,20314,30048,5,0.068,586.88,2026-04-25,2026-04-28,3,Delivered,Mobile App,BlueDart,1259.84,6299.2,428.35,5870.85,5403.45,-119.48
532291,2024-02-13,12946,20376,30259,3,0.117,593.51,2024-02-13,2024-02-16,3,Processing,Marketplace,Delhivery,26432.31,79296.93,9277.74,70019.19,48209.76,21215.92
532292,2024-12-11,12219,20604,30220,4,0.254,134.26,2024-12-11,2024-12-16,5,Processing,Website,Ekart,18755.3,75021.2,19055.38,55965.82,36066.16,19765.4
532293,2024-06-20,11050,20268,30182,1,0.271,595.22,2024-06-22,2024-06-24,2,Processing,Marketplace,DTDC,16630.32,16630.32,4506.82,12123.5,7863.52,3664.76
532294,2024-05-08,10761,20687,30067,1,0.085,477.36,2024-05-10,2024-05-16,6,Delivered,Website,DTDC,30876.2,30876.2,2624.48,28251.72,19200.82,8573.54
532295,2024-11-18,11520,20765,30013,4,0.027,405.86,2024-11-19,2024-11-25,6,Processing,Marketplace,Delhivery,25543.71,102174.84,2758.72,99416.12,77283.64,21726.62
532296,2024-06-23,13402,20984,30149,3,0.028,471.15,2024-06-23,2024-06-30,7,Delivered,Mobile App,BlueDart,42245.42,126736.26,3548.62,123187.64,59480.76,63235.73
532297,2024-08-11,14955,20838,30012,1,0.058,457.89,2024-08-13,2024-08-14,1,Delivered,Website,DTDC,36488.93,36488.93,2116.36,34372.57,21450.51,12464.17
532298,2025-02-03,12482,20737,30131,2,0.163,356.61,2025-02-03,2025-02-13,10,Delivered,Mobile App,Ecom Express,1301.27,2602.54,424.21,2178.33,1807.48,14.24
532299,2025-11-08,13565,20146,30226,1,0.279,534.48,2025-11-09,2025-11-11,2,Delivered,Marketplace,BlueDart,3911.33,3911.33,1091.26,2820.07,2335.34,-49.75
532300,2025-05-11,13132,20588,30255,1,0.032,282.01,2025-05-13,2025-05-19,6,Delivered,Marketplace,DTDC,2867.64,2867.64,91.76,2775.88,1928.37,565.5
532301,2025-05-10,11123,20574,30015,3,0.267,576.3,2025-05-12,2025-05-19,7,Delivered,Marketplace,XpressBees,10852.9,32558.7,8693.17,23865.53,19665.21,3624.02
532302,2025-07-02,13426,20119,30110,5,0.028,258.84,2025-07-02,2025-07-08,6,Shipped,Mobile App,Ekart,10444.93,52224.65,1462.29,50762.36,30345.65,20157.87
532303,2024-07-24,13472,20401,30168,2,0.094,492.55,2024-07-28,2024-08-06,9,Delivered,Website,Ecom Express,17513.52,35027.04,3292.54,31734.5,28392.04,2849.91
532304,2024-03-07,11425,20425,30046,1,0.18,358.9,2024-03-07,2024-03-17,10,Delivered,Website,BlueDart,13789.9,13789.9,2482.18,11307.72,8121.25,2827.57
532305,2024-01-26,14028,20872,30087,3,0.233,111.49,2024-01-28,2024-02-01,4,Delivered,Marketplace,Ekart,28745.91,86237.73,20093.39,66144.34,70137.81,-4104.96
532306,2026-03-02,11654,20539,30282,1,0.293,132.0,2026-03-06,2026-03-10,4,Delivered,Mobile App,DTDC,2413.77,2413.77,707.23,1706.54,1511.32,63.22
532307,2026-03-10,12925,20812,30280,5,0.054,143.21,2026-03-14,2026-03-22,8,Delivered,Mobile App,XpressBees,3112.33,15561.65,840.33,14721.32,7399.25,7178.86
532308,2024-11-02,13082,20868,30033,2,0.046,297.77,2024-11-06,2024-11-16,10,Delivered,Mobile App,XpressBees,34001.32,68002.64,3128.12,64874.52,37790.9,26785.85
532309,2025-12-16,12116,20203,30038,3,0.13,323.51,2025-12-19,2025-12-29,10,Delivered,Mobile App,XpressBees,28253.91,84761.73,11019.02,73742.71,59252.25,14166.95
532310,2024-08-24,12532,20371,30063,2,0.261,152.97,2024-08-24,2024-08-28,4,Cancelled,Marketplace,Delhivery,23042.61,46085.22,12028.24,34056.98,27833.96,6070.05
532311,2024-10-05,12310,20726,30270,1,0.196,416.56,2024-10-08,2024-10-09,1,Delivered,Mobile App,Ekart,669.21,669.21,131.17,538.04,376.8,-255.32
532312,2025-09-19,13718,20154,30240,5,0.133,410.75,2025-09-19,2025-09-27,8,Shipped,Mobile App,DTDC,12483.13,62415.65,8301.28,54114.37,29442.6,24261.02
532313,2026-04-25,13314,20708,30027,4,0.078,224.04,2026-04-29,2026-05-08,9,Delivered,Website,Ekart,33190.9,132763.6,10355.56,122408.04,85249.56,36934.44
532314,2025-07-13,10770,20223,30162,2,0.231,116.82,2025-07-14,2025-07-22,8,Shipped,Marketplace,DTDC,6791.32,13582.64,3137.59,10445.05,8438.38,1889.85
532315,2026-05-24,13490,20766,30214,2,0.288,157.23,2026-05-24,2026-06-03,10,Delivered,Website,BlueDart,15715.15,31430.3,9051.93,22378.37,20355.26,1865.88
532316,2026-06-24,14468,20652,30001,3,0.19,551.06,2026-06-24,2026-07-03,9,Delivered,Website,XpressBees,18751.58,56254.74,10688.4,45566.34,37160.7,7854.58
532317,2024-01-27,10160,20560,30177,2,0.258,459.32,2024-01-27,2024-02-02,6,Delivered,Mobile App,Ekart,25672.55,51345.1,13247.04,38098.06,31009.14,6629.6
532318,2025-01-09,10325,20152,30078,2,0.048,551.18,2025-01-10,2025-01-12,2,Delivered,Marketplace,Ekart,29584.49,59168.98,2840.11,56328.87,48787.22,6990.47
532319,2025-03-06,11532,20902,30035,3,0.134,572.15,2025-03-06,2025-03-09,3,Processing,Marketplace,Delhivery,9932.9,29798.7,3993.03,25805.67,14222.7,11010.82
532320,2024-06-16,12702,20703,30064,2,0.003,94.07,2024-06-19,2024-06-25,6,Delivered,Marketplace,Ekart,25976.39,51952.78,155.86,51796.92,26700.94,25001.91
532321,2024-07-13,13852,20947,30094,3,0.168,58.1,2024-07-16,2024-07-22,6,Delivered,Marketplace,Delhivery,28662.97,85988.91,14446.14,71542.77,73563.75,-2079.08
532322,2026-06-06,14370,20019,30128,4,0.143,531.42,2026-06-07,2026-06-08,1,Shipped,Website,Ekart,16576.68,66306.72,9481.86,56824.86,32672.28,23621.16
532323,2024-06-12,13451,20579,30284,4,0.185,227.62,2024-06-12,2024-06-21,9,Returned,Website,Ecom Express,29810.73,119242.92,22059.94,97182.98,62914.88,34040.48
532324,2025-03-15,13412,20709,30191,2,0.157,547.87,2025-03-18,2025-03-27,9,Delivered,Marketplace,XpressBees,5458.72,10917.44,1714.04,9203.4,9025.16,-369.63
532325,2025-03-15,14900,20770,30281,2,0.043,539.56,2025-03-15,2025-03-24,9,Delivered,Marketplace,BlueDart,18102.21,36204.42,1556.79,34647.63,28669.5,5438.57
532326,2025-08-26,10854,20242,30117,2,0.21,31.8,2025-08-30,2025-09-02,3,Delivered,Marketplace,Ekart,21432.2,42864.4,9001.52,33862.88,29380.38,4450.7
532327,2025-05-14,13586,20125,30075,5,0.243,429.63,2025-05-15,2025-05-23,8,Delivered,Website,BlueDart,38427.17,192135.85,46689.01,145446.84,117550.6,27466.61
532328,2024-02-08,11530,20933,30115,4,0.026,418.57,2024-02-08,2024-02-17,9,Returned,Marketplace,DTDC,27035.99,108143.96,2811.74,105332.22,76082.08,28831.57
532329,2025-02-15,12828,20965,30083,1,0.169,445.44,2025-02-18,2025-02-23,5,Returned,Website,Ekart,21206.25,21206.25,3583.86,17622.39,14239.35,2937.6
532330,2024-11-02,12654,20606,30163,4,0.068,597.71,2024-11-04,2024-11-10,6,Delivered,Mobile App,BlueDart,28344.1,113376.4,7709.6,105666.8,80160.88,24908.21
532331,2024-04-27,13716,20215,30039,3,0.284,576.05,2024-05-01,2024-05-09,8,Delivered,Social Commerce,Ekart,24166.41,72499.23,20589.78,51909.45,47164.71,4168.69
532332,2026-06-19,11877,20875,30222,1,0.157,436.04,2026-06-19,2026-06-26,7,Delivered,Marketplace,Ekart,7855.34,7855.34,1233.29,6622.05,4942.23,1243.78
532333,2025-05-07,12237,20816,30265,4,0.16,40.22,2025-05-09,2025-05-12,3,Delivered,Marketplace,Ecom Express,42267.42,169069.68,27051.15,142018.53,87288.32,54689.99
532334,2026-05-29,10670,20826,30237,4,0.003,66.5,2026-05-31,2026-06-03,3,Delivered,Website,XpressBees,7704.06,30816.24,92.45,30723.79,19705.0,10952.29
532335,2026-04-15,12929,20536,30246,3,0.097,195.99,2026-04-16,2026-04-17,1,Delivered,Mobile App,XpressBees,11699.02,35097.06,3404.41,31692.65,25619.31,5877.35
532336,2026-06-16,13665,20507,30051,2,0.155,115.23,2026-06-16,2026-06-22,6,Delivered,Website,Delhivery,13126.01,26252.02,4069.06,22182.96,17793.2,4274.53
532337,2024-08-04,12560,20956,30143,2,0.285,338.51,2024-08-04,2024-08-07,3,Delivered,Social Commerce,Ecom Express,22969.56,45939.12,13092.65,32846.47,27408.42,5099.54
532338,2026-01-21,14037,20615,30130,3,0.03,77.73,2026-01-23,2026-01-31,8,Delivered,Website,Ekart,22465.32,67395.96,2021.88,65374.08,34182.69,31113.66
532339,2024-02-06,13485,20994,30246,4,0.195,592.18,2024-02-08,2024-02-15,7,Delivered,Mobile App,XpressBees,1108.17,4432.68,864.37,3568.31,2328.08,648.05
532340,2025-04-01,12907,20959,30244,1,0.299,207.26,2025-04-03,2025-04-10,7,Delivered,Website,BlueDart,8184.04,8184.04,2447.03,5737.01,4195.51,1334.24
532341,2026-03-03,13725,20595,30159,3,0.003,343.68,2026-03-06,2026-03-15,9,Delivered,Mobile App,DTDC,14324.49,42973.47,128.92,42844.55,35825.52,6675.35
532342,2025-06-05,13110,20095,30204,2,0.207,561.77,2025-06-09,2025-06-16,7,Delivered,Marketplace,Ecom Express,28817.04,57634.08,11930.25,45703.83,28697.88,16444.18
532343,2024-07-02,13126,20058,30247,3,0.046,257.07,2024-07-02,2024-07-12,10,Delivered,Social Commerce,DTDC,8559.1,25677.3,1181.16,24496.14,21025.08,3213.99
532344,2024-03-09,14005,20615,30011,5,0.223,257.0,2024-03-09,2024-03-16,7,Delivered,Mobile App,DTDC,22465.32,112326.6,25048.83,87277.77,56971.15,30049.62
532345,2025-02-22,10651,20630,30057,3,0.169,190.39,2025-02-24,2025-02-27,3,Delivered,Social Commerce,Delhivery,5437.6,16312.8,2756.86,13555.94,9048.39,4317.16
532346,2025-12-24,10122,20443,30006,5,0.226,494.57,2025-12-24,2025-12-25,1,Delivered,Mobile App,Ekart,1303.39,6516.95,1472.83,5044.12,3652.6,896.95
532347,2026-04-18,14359,20100,30115,3,0.251,589.07,2026-04-19,2026-04-29,10,Delivered,Mobile App,DTDC,30924.67,92774.01,23286.28,69487.73,49273.71,19624.95
532348,2025-11-14,11200,20719,30242,3,0.148,567.18,2025-11-14,2025-11-15,1,Delivered,Website,Ecom Express,20834.35,62503.05,9250.45,53252.6,34491.45,18193.97
532349,2025-02-07,13037,20196,30028,3,0.293,31.98,2025-02-07,2025-02-17,10,Returned,Website,XpressBees,13713.97,41141.91,12054.58,29087.33,34543.11,-5487.76
532350,2025-10-07,13465,20260,30160,1,0.01,511.04,2025-10-07,2025-10-16,9,Shipped,Mobile App,DTDC,12759.9,12759.9,127.6,12632.3,8455.17,3666.09
532351,2025-12-15,12372,20646,30006,4,0.103,168.18,2025-12-15,2025-12-20,5,Shipped,Website,DTDC,15667.11,62668.44,6454.85,56213.59,48941.72,7103.69
532352,2024-12-14,10781,20329,30246,4,0.017,432.2,2024-12-16,2024-12-23,7,Delivered,Mobile App,DTDC,20093.71,80374.84,1366.37,79008.47,51177.76,27398.51
532353,2024-08-28,12706,20480,30192,2,0.127,118.56,2024-08-30,2024-08-31,1,Delivered,Mobile App,XpressBees,3778.95,7557.9,959.85,6598.05,4794.9,1684.59
532354,2024-08-30,12314,20993,30124,2,0.163,220.37,2024-09-03,2024-09-11,8,Delivered,Marketplace,Ecom Express,34082.52,68165.04,11110.9,57054.14,33536.8,23296.97
532355,2025-11-11,13907,20302,30022,3,0.186,290.83,2025-11-15,2025-11-16,1,Delivered,Mobile App,DTDC,16368.49,49105.47,9133.62,39971.85,30897.9,8783.12
532356,2026-01-08,13086,20296,30067,3,0.058,462.11,2026-01-10,2026-01-18,8,Delivered,Website,DTDC,19539.05,58617.15,3399.79,55217.36,50941.5,3813.75
532357,2024-06-26,12914,20589,30255,3,0.186,400.28,2024-06-30,2024-07-08,8,Delivered,Marketplace,Delhivery,39162.04,117486.12,21852.42,95633.7,64860.15,30373.27
532358,2026-06-07,11298,20264,30129,3,0.105,407.74,2026-06-10,2026-06-19,9,Shipped,Website,Ekart,10735.6,32206.8,3381.71,28825.09,15009.48,13407.87
532359,2024-01-18,12553,20628,30071,2,0.008,589.21,2024-01-22,2024-01-28,6,Delivered,Marketplace,BlueDart,35830.24,71660.48,573.28,71087.2,42581.58,27916.41
532360,2025-01-21,14651,20947,30104,5,0.102,31.58,2025-01-24,2025-02-02,9,Delivered,Website,Delhivery,28662.97,143314.85,14618.11,128696.74,122606.25,6058.91
532361,2025-03-16,14791,20777,30216,1,0.145,234.09,2025-03-20,2025-03-25,5,Delivered,Mobile App,Ecom Express,202.99,202.99,29.43,173.56,113.89,-174.42
532362,2024-02-20,11809,20140,30026,5,0.03,463.25,2024-02-20,2024-02-22,2,Delivered,Marketplace,BlueDart,41759.01,208795.05,6263.85,202531.2,121211.65,80856.3
532363,2025-10-22,10522,20981,30122,2,0.133,332.76,2025-10-26,2025-10-31,5,Delivered,Mobile App,XpressBees,21905.58,43811.16,5826.88,37984.28,24112.84,13538.68
532364,2026-04-01,12016,20676,30214,3,0.048,347.51,2026-04-05,2026-04-11,6,Delivered,Marketplace,Delhivery,39356.4,118069.2,5667.32,112401.88,65208.09,46846.28
532365,2024-08-04,14534,20384,30052,1,0.076,114.15,2024-08-04,2024-08-07,3,Delivered,Social Commerce,DTDC,9691.38,9691.38,736.54,8954.84,4761.55,4079.14
532366,2025-09-20,12667,20185,30209,3,0.203,449.02,2025-09-24,2025-09-29,5,Shipped,Mobile App,DTDC,16848.72,50546.16,10260.87,40285.29,40630.95,-794.68
532367,2026-05-17,10566,20700,30146,1,0.289,519.04,2026-05-19,2026-05-28,9,Delivered,Website,Delhivery,18840.57,18840.57,5444.92,13395.65,10601.6,2275.01
532368,2025-09-04,12413,20388,30092,2,0.016,552.64,2025-09-04,2025-09-12,8,Delivered,Marketplace,DTDC,35745.23,71490.46,1143.85,70346.61,36091.04,33702.93
532369,2025-02-15,12413,20766,30043,5,0.026,462.28,2025-02-18,2025-02-24,6,Delivered,Marketplace,BlueDart,15715.15,78575.75,2042.97,76532.78,50888.15,25182.35
532370,2026-05-11,12144,20373,30130,4,0.156,345.05,2026-05-12,2026-05-21,9,Returned,Social Commerce,Ecom Express,32467.91,129871.64,20259.98,109611.66,81035.56,28231.05
532371,2025-01-01,14084,20706,30195,1,0.2,408.15,2025-01-04,2025-01-14,10,Delivered,Mobile App,DTDC,10367.82,10367.82,2073.56,8294.26,6104.4,1781.71
532372,2025-09-03,10636,20656,30280,5,0.046,188.97,2025-09-05,2025-09-14,9,Delivered,Website,XpressBees,8910.07,44550.35,2049.32,42501.03,34964.2,7347.86
532373,2025-12-03,14734,20558,30120,5,0.235,416.68,2025-12-06,2025-12-07,1,Delivered,Mobile App,BlueDart,4372.11,21860.55,5137.23,16723.32,16193.55,113.09
532374,2025-07-17,13439,20863,30042,4,0.252,98.64,2025-07-21,2025-07-23,2,Delivered,Mobile App,Delhivery,15243.28,60973.12,15365.23,45607.89,36026.28,9482.97
532375,2024-10-13,12736,20727,30136,4,0.033,574.11,2024-10-16,2024-10-24,8,Shipped,Website,DTDC,35439.73,141758.92,4678.04,137080.88,85042.16,51464.61
532376,2025-10-09,13426,20201,30150,4,0.1,27.19,2025-10-11,2025-10-18,7,Cancelled,Website,DTDC,4753.81,19015.24,1901.52,17113.72,11382.24,5704.29
532377,2024-10-09,11270,20855,30282,3,0.113,209.58,2024-10-10,2024-10-13,3,Delivered,Website,Delhivery,12266.89,36800.67,4158.48,32642.19,18461.19,13971.42
532378,2025-03-17,12687,20358,30158,3,0.129,201.64,2025-03-18,2025-03-20,2,Cancelled,Marketplace,DTDC,34169.05,102507.15,13223.42,89283.73,52254.0,36828.09
532379,2025-05-12,11862,20142,30028,3,0.139,493.84,2025-05-12,2025-05-21,9,Shipped,Website,XpressBees,44752.92,134258.76,18661.97,115596.79,71012.76,44090.19
532380,2024-09-18,10518,20570,30046,3,0.127,552.66,2024-09-19,2024-09-25,6,Cancelled,Mobile App,BlueDart,27714.91,83144.73,10559.38,72585.35,65608.02,6424.67
532381,2025-11-30,12120,20077,30211,2,0.003,47.61,2025-11-30,2025-12-02,2,Delivered,Website,XpressBees,14704.85,29409.7,88.23,29321.47,17632.26,11641.6
532382,2024-08-17,14385,20997,30018,2,0.078,586.8,2024-08-19,2024-08-22,3,Delivered,Website,XpressBees,17999.56,35999.12,2807.93,33191.19,16962.06,15642.33
532383,2024-05-26,14858,20081,30168,4,0.022,147.31,2024-05-26,2024-05-28,2,Shipped,Website,DTDC,21607.87,86431.48,1901.49,84529.99,41312.16,43070.52
532384,2025-10-24,14765,20067,30137,3,0.271,141.88,2025-10-28,2025-10-29,1,Delivered,Marketplace,Delhivery,612.98,1838.94,498.35,1340.59,1389.39,-190.68
532385,2026-03-13,13959,20340,30293,5,0.011,318.93,2026-03-14,2026-03-17,3,Delivered,Social Commerce,BlueDart,15314.95,76574.75,842.32,75732.43,35765.45,39648.05
532386,2024-08-09,10476,20408,30196,5,0.16,147.85,2024-08-12,2024-08-13,1,Delivered,Website,XpressBees,49623.58,248117.9,39698.86,208419.04,121054.5,87216.69
532387,2025-04-17,11408,20241,30192,5,0.091,582.99,2025-04-17,2025-04-22,5,Delivered,Website,DTDC,3014.47,15072.35,1371.58,13700.77,8921.3,4196.48
532388,2026-04-29,10864,20598,30093,1,0.274,512.76,2026-05-03,2026-05-08,5,Delivered,Marketplace,BlueDart,18858.66,18858.66,5167.27,13691.39,10334.7,2843.93
532389,2024-12-03,11339,20488,30245,2,0.113,597.56,2024-12-03,2024-12-05,2,Delivered,Mobile App,DTDC,28803.3,57606.6,6509.55,51097.05,29098.64,21400.85
532390,2025-01-02,12856,20025,30261,2,0.003,197.62,2025-01-02,2025-01-06,4,Delivered,Marketplace,Delhivery,26482.66,52965.32,158.9,52806.42,26442.38,26166.42
532391,2025-09-28,13431,20451,30277,1,0.273,485.31,2025-09-29,2025-10-07,8,Delivered,Website,BlueDart,6989.66,6989.66,1908.18,5081.48,3357.03,1239.14
532392,2025-07-31,12741,20798,30205,1,0.033,187.87,2025-08-01,2025-08-11,10,Delivered,Mobile App,Ekart,21104.76,21104.76,696.46,20408.3,17789.59,2430.84
532393,2024-04-25,14130,20199,30153,3,0.236,161.03,2024-04-29,2024-05-04,5,Delivered,Social Commerce,DTDC,21554.23,64662.69,15260.39,49402.3,45860.82,3380.45
532394,2024-02-09,10539,20029,30041,1,0.187,576.69,2024-02-12,2024-02-15,3,Delivered,Website,DTDC,34792.24,34792.24,6506.15,28286.09,19965.5,7743.9
532395,2024-11-28,11269,20052,30254,2,0.222,190.61,2024-11-30,2024-12-04,4,Delivered,Marketplace,Ekart,11330.42,22660.84,5030.71,17630.13,11389.1,6050.42
532396,2025-02-13,12214,20773,30177,5,0.231,435.12,2025-02-13,2025-02-22,9,Delivered,Marketplace,BlueDart,14031.19,70155.95,16206.02,53949.93,52039.15,1475.66
532397,2025-07-13,11166,20639,30209,3,0.246,317.52,2025-07-17,2025-07-19,2,Delivered,Mobile App,Ecom Express,38635.05,115905.15,28512.67,87392.48,66473.94,20601.02
532398,2024-12-30,11366,20282,30157,5,0.047,120.4,2024-12-31,2025-01-07,7,Delivered,Website,BlueDart,14065.99,70329.95,3305.51,67024.44,61477.45,5426.59
532399,2024-04-30,13851,20498,30078,1,0.219,495.65,2024-05-03,2024-05-12,9,Delivered,Mobile App,BlueDart,11524.78,11524.78,2523.93,9000.85,8495.39,9.81
532400,2025-11-19,14169,20444,30021,3,0.272,93.23,2025-11-23,2025-11-28,5,Processing,Marketplace,BlueDart,38326.71,114980.13,31274.6,83705.53,58631.1,24981.2
532401,2025-01-28,11470,20912,30023,2,0.272,102.14,2025-01-29,2025-02-06,8,Delivered,Mobile App,DTDC,20377.86,40755.72,11085.56,29670.16,32059.54,-2491.52
532402,2024-02-20,11402,20225,30263,4,0.025,242.86,2024-02-22,2024-02-25,3,Delivered,Website,DTDC,34013.37,136053.48,3401.34,132652.14,81847.32,50561.96
532403,2025-06-28,11105,20689,30245,4,0.213,463.08,2025-07-01,2025-07-02,1,Delivered,Website,XpressBees,31660.46,126641.84,26974.71,99667.13,94045.52,5158.53
532404,2025-01-01,11450,20639,30243,4,0.107,262.97,2025-01-03,2025-01-04,1,Processing,Mobile App,Ekart,38635.05,154540.2,16535.8,138004.4,88631.92,49109.51
532405,2025-05-03,10163,20091,30034,2,0.267,217.5,2025-05-04,2025-05-14,10,Delivered,Website,Ecom Express,46574.96,93149.92,24871.03,68278.89,44859.36,23202.03
532406,2026-02-21,13987,20108,30046,3,0.276,139.47,2026-02-22,2026-02-27,5,Delivered,Website,Ecom Express,13591.4,40774.2,11253.68,29520.52,33909.27,-4528.22
532407,2024-06-23,14783,20558,30060,1,0.223,554.32,2024-06-26,2024-06-29,3,Delivered,Marketplace,Ekart,4372.11,4372.11,974.98,3397.13,3238.71,-395.9
532408,2025-09-01,11703,20283,30135,3,0.187,174.84,2025-09-01,2025-09-06,5,Delivered,Website,Ecom Express,41693.72,125081.16,23390.18,101690.98,72170.19,29345.95
532409,2024-04-18,14127,20559,30087,2,0.23,585.02,2024-04-20,2024-04-24,4,Delivered,Marketplace,Delhivery,27171.45,54342.9,12498.87,41844.03,33590.1,7668.91
532410,2025-12-10,10924,20285,30300,1,0.088,545.24,2025-12-14,2025-12-17,3,Delivered,Mobile App,XpressBees,28783.23,28783.23,2532.92,26250.31,19523.64,6181.43
532411,2024-11-29,14266,20972,30129,3,0.173,199.13,2024-11-30,2024-12-09,9,Processing,Mobile App,XpressBees,4265.39,12796.17,2213.74,10582.43,10498.08,-114.78
532412,2025-11-27,12120,20113,30206,2,0.14,320.58,2025-11-27,2025-12-05,8,Delivered,Marketplace,Ecom Express,18612.56,37225.12,5211.52,32013.6,17368.78,14324.24
532413,2024-02-07,11967,20466,30277,3,0.214,154.56,2024-02-09,2024-02-11,2,Delivered,Mobile App,Ekart,7398.18,22194.54,4749.63,17444.91,15149.4,2140.95
532414,2025-08-26,12302,20549,30230,2,0.229,592.28,2025-08-28,2025-09-04,7,Delivered,Mobile App,Ekart,11164.95,22329.9,5113.55,17216.35,19822.42,-3198.35
532415,2024-08-16,10754,20261,30151,3,0.277,453.8,2024-08-16,2024-08-22,6,Returned,Marketplace,XpressBees,23392.17,70176.51,19438.89,50737.62,37999.95,12283.87
532416,2024-12-22,11221,20524,30157,1,0.133,42.37,2024-12-24,2024-12-28,4,Processing,Mobile App,XpressBees,32409.9,32409.9,4310.52,28099.38,24686.62,3370.39
532417,2024-08-01,13737,20699,30171,2,0.186,161.71,2024-08-01,2024-08-04,3,Delivered,Marketplace,Delhivery,16534.68,33069.36,6150.9,26918.46,29395.72,-2638.97
532418,2024-12-30,14167,20829,30012,5,0.058,120.25,2025-01-01,2025-01-11,10,Shipped,Website,Delhivery,23131.38,115656.9,6708.1,108948.8,90053.6,18774.95
532419,2025-12-22,13408,20579,30040,4,0.092,527.79,2025-12-22,2025-12-25,3,Processing,Mobile App,Delhivery,29810.73,119242.92,10970.35,108272.57,62914.88,44829.9
532420,2024-02-16,12068,20578,30153,5,0.231,343.12,2024-02-20,2024-02-29,9,Delivered,Website,Delhivery,28339.63,141698.15,32732.27,108965.88,92529.55,16093.21
532421,2025-07-03,10896,20007,30075,2,0.11,134.9,2025-07-07,2025-07-08,1,Delivered,Mobile App,Ekart,14747.79,29495.58,3244.51,26251.07,14596.52,11519.65
532422,2024-06-26,10444,20812,30179,5,0.235,58.91,2024-06-26,2024-07-02,6,Delivered,Marketplace,Delhivery,3112.33,15561.65,3656.99,11904.66,7399.25,4446.5
532423,2024-12-27,10442,20326,30187,5,0.054,160.8,2024-12-30,2025-01-08,9,Delivered,Mobile App,Delhivery,34406.15,172030.75,9289.66,162741.09,99017.0,63563.29
532424,2025-05-23,14358,20470,30122,3,0.104,186.37,2025-05-24,2025-06-02,9,Processing,Website,Ecom Express,4865.21,14595.63,1517.95,13077.68,7705.71,5185.6
532425,2024-03-29,11067,20516,30223,3,0.165,84.84,2024-03-29,2024-04-04,6,Delivered,Website,DTDC,18078.89,54236.67,8949.05,45287.62,40592.04,4610.74
